4,FRESH FISH,CHILEAN SEA BASS,$34.95,"Miso Glaze, Bok Choy."
4,LUNCHEON SALADS,STEAKHOUSE SALAD,$15.95,"Grilled Vegetables, Goat Cheddar, Roasted Tomato Vinaigrette."
4,LUNCHEON SALADS,CRAB LOUIS SALAD,$15.95,"Fresh Hearts of Palm, Asparagus, Avocado, and Deviled eggs."
4,LUNCHEON SALADS,SEARED AHI TUNA SALAD,$16.95,"Watercress, cucumber, apple, and citrus vinaigrette."
4,SANDWICHES,DR.BOB'S TURKEY BURGER,$13.95,Cranberry Relish. Served with French fries.
4,SANDWICHES,GRILLED TURKEY BACON & SWISS,$13.95,Roasted Tomato Mayonnaise. Served with French fries.
4,SANDWICHES,GRILLED CHICKEN SANDWICH,$13.95,"Charred Red Onion, Roasted Red Pepper Aioli. Served with French fries."
4,SANDWICHES,CLASSIC CHEESEBURGER,$14.95,Served with French fries.
4,SANDWICHES,CRISPY FISH TACOS,$15.95,"Grlled Mahi Mahi, Tomatillo Salsa, Jicama Salsa."
4,SANDWICHES,CHAR-BROILED BEEF TENDERLOIN SANDWICH,$16.95,with Horseradish Sauce. Served with French fries.
4,SANDWICHES,SEARED AHI TUNA SANDWICH ,$17.95,Wasabi Mayonnaise. Served with French fries.
4,SHRIMP · SCALLOPS · CRAB,JOE'S SCALLOPS,$22.95,""
4,SHRIMP · SCALLOPS · CRAB,SALT & PEPPER SHRIMP,$24.95,Lemon Aioli.
4,SHRIMP · SCALLOPS · CRAB,ROASTED GARLIC SHRIMP,$26.95,Tomato Confit.
4,SHRIMP · SCALLOPS · CRAB,SEARED SEA SCALLOPS,$28.95,"Crispy Braised Pork Belly, Cabbage and Kale."
4,SHRIMP · SCALLOPS · CRAB,COLOSSAL LUMP CRAB CAKES,$29.95,""
4,SHRIMP · SCALLOPS · CRAB,JUMBO ALASKAN KING CRAB LEGS- 1.5 POUND,$74.95,""
4,CHICKEN · PRIME STEAKS · CHOPS,FRIED CHICKEN,$19.95,""
4,CHICKEN · PRIME STEAKS · CHOPS,HERB ROASTED CHICKEN,$19.95,""
4,CHICKEN · PRIME STEAKS · CHOPS,CHOPPED STEAK,$18.95,"Mushrooms, Red Onion, Garlic au Jus."
4,CHICKEN · PRIME STEAKS · CHOPS,PORK CHOP ,$25.95,"Spaghetti Squash, Bacon, Peppadew Peppers."
4,CHICKEN · PRIME STEAKS · CHOPS,PETITE FILET MIGNON - 8 Oz.,$29.95,""
4,CHICKEN · PRIME STEAKS · CHOPS,FILET MIGNON - 12 Oz.,$38.95,""
4,CHICKEN · PRIME STEAKS · CHOPS,RIB EYE - 16 Oz.,$45.95,""
4,CHICKEN · PRIME STEAKS · CHOPS,NEW YORK STRIP  - 16 Oz.,$48.95,""
4,CHICKEN · PRIME STEAKS · CHOPS,DOUBLE-CUT COLORADO LAMB CHOPS,$52.95,""
4,BONE-IN SIGNATURE STEAKS,BONE-IN RIB EYE - 20 Oz.,$49.95,""
4,BONE-IN SIGNATURE STEAKS,BONE-IN FILET MIGNON - 16 Oz.,$52.95,""
4,BONE-IN SIGNATURE STEAKS,BONE-IN NEW YORK STRIP  - 20 Oz.,$54.95,""
4,VEGETABLES & SIDES,BAKED POTATO,$5.95,""
4,VEGETABLES & SIDES,BAKED SWEET POTATO,$5.95,""
4,VEGETABLES & SIDES,FRENCH FRIES ,$6.95,""
4,VEGETABLES & SIDES,JOE'S GRILLED TOMATOES,$8.95,""
4,VEGETABLES & SIDES,SAUTEED GARLIC SPINACH,$8.95,""
4,VEGETABLES & SIDES,CREAMED SPINACH,$8.95,""
4,VEGETABLES & SIDES,ROASTED SWEET CORN,$8.95,""
4,VEGETABLES & SIDES,HASHED BROWNS,$9.95,""
4,VEGETABLES & SIDES,SAUTEED BROCCOLINI ,$9.95,""
4,VEGETABLES & SIDES,GREEN BEANS AMANDINE,$9.95,""
4,VEGETABLES & SIDES,JENNIE'S MASHED POTATOES,$9.95,""
4,VEGETABLES & SIDES,LYONNAISE,$9.95,""
4,VEGETABLES & SIDES,FOUR CHEESE MAC & CHEESE,$9.95,""
4,VEGETABLES & SIDES,GRILLED ASPARAGUS,$11.95,Romesco sauce.
4,VEGETABLES & SIDES,FRIED ASPARAGUS,$11.95,""
4,HOMEMADE PIES & ...,KEY LIME PIE,$7.95,""
4,HOMEMADE PIES & ...,BANANA CREAM PIE ,$7.95,with Foster Sauce and praline pecans.
4,HOMEMADE PIES & ...,CHOCOLATE FUDGE PIE,$7.95,""
4,HOMEMADE PIES & ...,OLD FASHIONED APPLE PIE,$7.95,""
4,HOMEMADE PIES & ...,PEANUT BUTTER PIE,$7.95,With hot fudge.
4,HOMEMADE PIES & ...,COCONUT CREAM PIE,$7.95,""
4,HOMEMADE PIES & ...,BOSTON CREAM PIE,$7.95,""
4,HOMEMADE PIES & ...,HAVANA DREAM PIE,$7.95,""
4,CATERING - APPETIZERS,SPINACH STUFFED MUSHROOMS ,$34.95,30-35 Stuffed Button Mushrooms
4,CATERING - APPETIZERS,FRIED CALAMARI ,$32.95,2 1/2 pounds of calamari. Served with Cocktail Sauce & lemon
4,CATERING - APPETIZERS,OYSTERS ROCKEFELLER ,$54.95,16 Oysters served with lemon
4,CATERING - APPETIZERS,SHRIMP & SCALLOP CEVICHE ,$42.95,32 ounces of Ceviche served with Saltines.
4,CATERING - APPETIZERS,JUMBO SHRIMP COCKTAIL ,$48.95,16 pieces of U-12 shrimp served with cocktail sauce
4,CATERING - APPETIZERS,COLOSSAL LUMP CRAB CAKES ,$49.95,16 @ 2 ounce Crab Cakes served with Joe's Famous Mustard Sauce
4,CATERING - SOUPS AND SALADS,MANHATTAN CLAM CHOWDER ,$21.95,32 ounces served with Oyster Crackers. Serve 6-8 guests.
4,CATERING - SOUPS AND SALADS,CRAB BISQUE ,$28.95,32 ounces served with Bisque Garnish. Serve 6-8 guests.
4,CATERING - SOUPS AND SALADS,JOE'S COLE SLAW ,$18.95,24 ounces. Serve 6-8 guests.
4,CATERING - SOUPS AND SALADS,JOE'S ALL GREENS SALAD ,$19.95,Toasted shallot vinaigrette. Serve 6-8 guests.
4,CATERING - SOUPS AND SALADS,CAESAR SALAD ,$29.95,Served with Caesar dressing. Serve 6-8 guests.
4,CATERING - SOUPS AND SALADS,B.L.T. WEDGE ,$38.95,8 quarter wedges served with Joe's Vinaigrette and blue cheese. Serve 6-8 guests.
4,CATERING - SOUPS AND SALADS,"CHOPPED LETTUCE, TOMATO, ONION & BLEU CHEESE ",$35.95,"Served with Joe's Vinaigrette, Roquefort & blue cheese crumbles. Serve 6-8 guests."
4,CATERING - SOUPS AND SALADS,VEGETABLE CHOPPED SALAD ,$38.95,With Farmer's Cheese & Creamy Vinaigrette. Serve 6-8 guests.
4,CATERING - SOUPS AND SALADS,SEAFOOD CHOPPED SALAD ,$44.95,"With Shrimp, Lobster & Alaskan King Crab. Served with Creamy Vinaigrette. Serve 6-8 guests."
4,CATERING - STONE CRABS,MEDIUM STONE CRABS - 28 Per Order,$155.95,28 claws served with Joe's Famous Mustard Sauce & lemon. Serve 6-8 guests.
4,CATERING - STONE CRABS,SELECT STONE CRABS - 24 Per Order,$183.95,24 claws served with Joe's Famous Mustard Sauce & lemon. Serve 6-8 guests.
4,CATERING - STONE CRABS,LARGE STONE CRABS - 20 Per Order,$240.95,20 claws served with Joe's Famous Mustard Sauce & lemon. Serve 6-8 guests.
4,CATERING - LUNCHEON SALADS,SEARED AHI TUNA SALAD ,$48.95,"15 ounces Ahi tuna watercress, cucumber, apple, citrus vinaigrette. Serve 6-8 guests."
4,CATERING - LUNCHEON SALADS,JOE'S STEAKHOUSE SALAD ,$44.95,Serve 6-8 guests.
4,CATERING - SANDWICHES,"GRILLED TURKEY, BACON, & SWISS ",$39.95,"16 ounces, 8 half sandwiches on rye, and roasted tomato mayonnaise. Serve 6-8 guests."
4,CATERING - SANDWICHES,GRILLED CHICKEN SANDWICH ,$39.95,"20-22 ounces, 8 half sandwiches, charred red onion, and roasted red pepper aioli. Serve 6-8 guests."
4,CATERING - SANDWICHES,SEARED AHI TUNA SANDWICH ,$58.95,"20 ounces, 8 half sandwiches on brioch bun with Wasabi Mayonnaise. Serve 6-8 guests."
4,CATERING - SANDWICHES,CHAR-BROILED BEEF TENDERLOIN SANDWICH ,$52.95,20-24 ounces on onion roll served Horseradish Cream sauce. Serve 6-8 guests.
4,CATERING - FRESH FISH,"CRISPY COD ""FISH & CHIPS"" ",$64.95,"36 ounces served with tartare sauce, lemon and Cottage Fried Sweet Potato ""chips"". Serve 6-8 guests."
4,CATERING - FRESH FISH,AHI TUNA ,$127.95,"40 ounces served with sweet onion ponzu, charred long beans, and wasabi. Serve 6-8 guests."
4,CATERING - SHRIMP · SCALLOPS · CRAB,JOE'S FAMOUS SCALLOPS,$89.95,40 ounces served with lemon. Serve 6-8 guests.
4,CATERING - SHRIMP · SCALLOPS · CRAB,COLOSSAL LUMP CRAB CAKES,$99.95,8 @ 4 ounce Crab Caked served with Joe's Famous Mustard Sauce. Serve 6-8 guests.
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,CHOPPED STEAK,$59.95,"Mushrooms, red onion, and garlic au jus. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,FRIED CHICKEN ,$69.95,"7 pounds, 16 pieces. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,HERB ROASTED CHICKEN,$69.95,"7 pounds, 16 pieces. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,PETITE FILET MIGNON -8 Oz.,$119.95,"4, 8 ounce filets - sliced upon request. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,FILET MIGNON - 12 Oz. ,$155.95,"4, 12 ounce filets - sliced upon request. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,RIB EYE STEAK - 16 Oz.,$183.95,"4, 16 ounce filets - sliced upon request. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,NEW YORK STRIP STEAK - 16 Oz.,$195.95,"4, 16 ounce filets - sliced upon request. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,DOUBLE CUT COLORADO LAMB CHOPS ,$211.95,"12, 6 ounce chops. Serve 6-8 guests."
4,CATERING - CHICKEN · PRIME STEAKS · CHOPS,"BONE-IN FILET MIGNON - 16 Oz. ""The Original"" ",$211.95,"4, 16 ounce filets - sliced upon request. Serve 6-8 guests."
4,"CATERING - POTATOES, VEGETABLES & SIDES",HASHED BROWNS,$24.95,6 pounds. Serve 6-8 guests.
4,"CATERING - POTATOES, VEGETABLES & SIDES",LYONNAISE ,$24.95,6 pounds. Serve 6-8 guests.
4,"CATERING - POTATOES, VEGETABLES & SIDES",JENNIE'S MASHED POTATOES ,$24.95,6 pounds. Serve 6-8 guests.
4,"CATERING - POTATOES, VEGETABLES & SIDES",JOE'S GRILLED TOMATOES ,$24.95,9 pieces. Serve 6-8 guests.
4,"CATERING - POTATOES, VEGETABLES & SIDES",CREAMED SPINACH ,$21.95,32 ounces. Serve 6-8 guests.
4,"CATERING - POTATOES, VEGETABLES & SIDES",SAUTEED GARLIC SPINACH ,$21.95,32 ounces. Serve 6-8 guests.
4,"CATERING - POTATOES, VEGETABLES & SIDES",SATUEED BROCCOLINI ,$24.95,32 ounces. Serve 6-8 guests.
4,"CATERING - POTATOES, VEGETABLES & SIDES",GREEN BEANS AMANDINE,$24.95,32 ounces. Serve 6-8 guests.
4,CATERING - HOMEMADE PIES & ...,KEY LIME PIE ,$29.95,"12"", 9 slices served with whipped cream.  24 Hour Notice Needed for All Pies"
4,CATERING - HOMEMADE PIES & ...,BANANA CREAM PIE ,$29.95,"11"", 6 slices served with Foster Sauce.  24 Hour Notice Needed for All Pies"
4,CATERING - HOMEMADE PIES & ...,CHOCOLATE FUDGE PIE ,$29.95,"11"", 8 slices served with chocolate fudge sauce. 24 Hour Notice Needed for All Pies"
4,CATERING - HOMEMADE PIES & ...,OLD FASHIONED APPLE PIE ,$29.95,"11"", 6 slices served with whipped cream.  24 Hour Notice Needed for All Pies"
4,CATERING - HOMEMADE PIES & ...,PEANUT BUTTER PIE ,$29.95,"11"", 8 slices served with whipped cream and chopped peanuts.  24 Hour Notice Needed for All Pies"
4,CATERING - HOMEMADE PIES & ...,COCONUT CREAM PIE ,$29.95,"11"", 6 slices.  24 Hour Notice Needed for All Pies"
4,CATERING - HOMEMADE PIES & ...,BOSTON CREAM PIE ,$29.95,"11"", 8 slices served with chocolate fudge sauce.  24 Hour Notice Needed for All Pies"
4,CATERING - HOMEMADE PIES & ...,HAVANA DREAM PIE,$29.95,24 Hour Notice Needed for All Pies.
4,Beverages,Dasani Bottled Water (16.9oz.),$1.85,""
4,Beverages,Seagrams Ginger Ale (12oz.Can) ,$1.50,""
4,Beverages,Coke (12oz. Cans),$1.50,""
4,Beverages,Diet Coke (12oz. Cans),$1.50,""
4,Beverages,12 Cans of Coke ,$18.00,""
4,Beverages,12 Cans of Diet Coke ,$18.00,""
4,Beverages,6 + 6 (6 cans of Coke and 6 cans of Diet Coke) ,$18.00,""
4,Beverages,6 Cans of Coke,$9.00,""
4,Beverages,6 Cans of Diet Coke,$9.00,""
4,Beverages,6 Cans of Ginger Ale,$9.00,""
4,Beverages,6 Bottles of Water,$9.00,""
5,Salads,Classic Caesar Salad,$6.83,"A crispy bed of romaine lettuce tossed with our Caesar dressing. Topped with tomato, hard-boiled egg, croutons, and fresh grated Parmesan cheese. Includes fresh baked bread."
5,Salads,Original Chicken Caesar Salad,$8.44,"A crispy bed of romaine lettuce tossed with our Caesar dressing, topped with tomato, hardboiled egg, croutons, and fresh grated Parmesan cheese. Includes fresh baked bread."
5,Salads,Grilled Chicken Caesar Salad,$9.17,"A crispy bed of romaine lettuce tossed with our Caesar dressing, topped with tomato, hard-boil egg, croutons, and fresh grated Parmesan cheese. Includes fresh baked bread."
5,Salads,Yellowfin Tuna Caesar Salad,$9.74,"A crispy bed of romaine lettuce tossed with our Caesar dressing, topped with tomato, hardboiled egg, croutons, and fresh grated Parmesan cheese. Includes fresh baked bread."
5,Salads,Side Caesar Salad,$2.59,"A crispy bed of romaine lettuce tossed with our Caesar dressing, topped with tomato, hard-boil egg, croutons, and fresh grated Parmesan cheese."
5,Salads,Gourmet Garden Salad,$6.49,"Romaine, Iceberg, red cabbage, carrots, green peppers, red onions, olives, cherry tomatoes and cheddar cheese cubes. Your choice of dressing. Includes fresh baked bread."
5,Salads,House Salad,$2.59,A side salad tossed with our very own house dressing.
5,Salads,Chopped Salad,$9.87,"Romaine, iceberg, tubetti pasta, chicken, bacon, tomato, Gorgonzola, green onion, and red cabbage in house dressing. Includes fresh baked bread."
5,Salads,Chicken Pecan Salad,$9.87,"Mixed greens, chicken, cheese, tomato, bacon, and toasted pecans with honey Dijon dressing. Includes fresh bread."
5,Salads,Garbage Salad,$9.87,"Iceberg lettuce, red cabbage, salami, cucumbers, tomatoes, red onions, carrots, cubed cheddar cheese, and green pepper. Choice of dressing."
5,Salads,Southwest BBQ Chicken Salad,$9.69,""
5,Salads,Asian Chicken Won Ton Salad,$9.69,""
5,Salads,Poppyseed Fruit with Chicken Salad,$9.87,""
5,Sandwiches,Vegi Croissant,$3.84,"Buttery croissant with mayo, cheese, pickles, tomato, and lettuce."
5,Sandwiches,Grilled Tuna Sandwich,$6.96,"Grilled yellowfin tuna, with lettuce, tomato, red onions, and homemade tartar sauce on a sesame seed bun. Add your choice of cheese for an additional charge."
5,Sandwiches,Halibut Filet Sandwich,$6.96,A lightly battered hand-cut Halibut filet deep fried in 100% vegetable oil and served with crisp lettuce and our homemade tartar sauce.
5,Sandwiches,Grilled Filet of Chicken Sandwich,$6.44,"On toasted wheat and oat bran bun with lettuce, tomato, and Parmesan mayo. Add sweet or hot peppers for an additional charge. Available served on garlic bread instead of bun for an additional charge."
5,Sandwiches,Meatball Sandwich,$5.84,Three zesty meatballs and mozzarella on French bread. Available with sweet or hot peppers for an additional charge. Available served on garlic bread instead of bun for an additional charge.
5,Sandwiches,Grilled Tuna Sandwich,$6.96,"Grilled yellowfin tuna fillet with lettuce, tomato, onions, and sauce, on a wheat and oat bran bun. Available with sweet or hot peppers for an additional charge. Available served on garlic bread instead of bun for an additional charge."
5,Sandwiches,Grilled Veggie Sandwich,$7.09,"Select grilled vegetables, red onion, Fontinella, and special seasoning on toasted focaccia. Available served on garlic bread instead of bun for an additonal charge."
5,Sandwiches,Chicken Caesar Pita,$6.53,"Regular or Cajun chicken, romaine, tomato, Caesar dressing, and Parmesan. Add hot or sweet peppers for an additional charge. Available served on garlic bread instead of bun for an addtional charge."
5,Sandwiches,Chicken Parmesan Sandwich,$6.94,"Lightly breaded breast on focaccia, topped with marinara, Parmesan, and mozzarella. Add sweet or hot peppers for an additional charge. Available served on garlic bread instead of bun for an additional charge."
5,Sandwiches,Chicken Focaccia,$6.94,"Breaded chicken breast on a toasted focaccia and topped with lettuce, tomato, American cheese, and Barnelli's special dill sauce. Add sweet or hot peppers for an additional charge."
5,Sandwiches,Italian Sub,$5.45,"Salami, sweet capicola, mortadella, pepperoni, and provolone, on French roll, toasted golden brown, then dressed with lettuce, tomato, pickle, onion, olive oil, spicy deli mustard, and mayo. Add sweet or hot peppers for an additional charge."
5,Sandwiches,Monterey Turkey Club Sub,$5.45,"Premium turkey breast, bacon, roasted zucchini, squash, red peppers, garlic, and pepper Jack on French roll, toasted golden brown, then topped with chipotle mayo, lettuce, and tomato. Add sweet or hot peppers for an additional charge."
5,Sandwiches,Chicken Caprese Panini,$7.53,"Chicken with tomato, mozzarella and basil."
5,Sandwiches,Turkey Florentine Panini,$7.53,Turkey with spinach.
5,Sandwiches,Buffalo Chicken Wrap,$6.75,Fried buffalo chicken with blue cheese and lettuce.
5,Sandwiches,Chicken Caesar Wrap,$6.75,Chicken Caesar salad in a flour tortilla.
5,Sandwiches,Chicken Portabella Ciabatta,$7.53,Chicken and grilled portobellos.
5,Pastas,Spaghetti ,$7.61,Choose from meat or marinara sauce.
5,Pastas,Mostaccioli ,$7.61,Choose from meat or marinara sauce.
5,Pastas,Fettuccine ,$7.61,Choose from meat or marinara sauce.
5,Pastas,Angel Hair Pasta ,$8.89,Choose from meat or marinara sauce.
5,Pastas,Spaghetti,$9.72,Choose from meat or marinara sauce.
5,Pastas,Mostaccioli,$9.72,Choose from meat or marinara sauce.
5,Pastas,Fettuccine,$9.72,Choose from meat or marinara sauce.
5,Pastas,Angel Hair Pasta,$11.12,Choose from meat or marinara sauce.
5,Pastas,Fettuccine Alfredo,$11.53,"A cheese lover's delight. Our rich cream sauce is made with imported Romano and Parmesan cheese, butter, and cream. Add vegetables or chicken for an additional charge."
5,Pastas,Double Stuffed Three Cheese Ravioli,$8.70,"A generous portion of our three-cheeses filling, stuffed in a pillow of pasta."
5,Pastas,Spinach Lasagna,$11.53,"Layer after layer of Italian cheeses, fresh spinach and spices topped with your choice of sauce. Choose from meat or marinara sauce."
5,Pastas,Baked Mostaccioli,$9.72,"Imported mostaccioli with red sauce, baked with a combination of freshly grated mozzarella and Asiago cheeses. Choose from meat or marinara sauce."
5,Pastas,Penne Al'arrabbiata,$13.05 - $14.35,"Penne with Italian sausage, chicken, or both, in spicy marinara sauce."
5,Pastas,Chicken Siciliano,$12.23,"Tender breast strips sauteed with broccoli, mushrooms, onion, and Romano cheese over fettuccine."
5,Pastas,Oven Baked Spaghetti,$9.72,"Spaghetti baked with imported cheeses, and topped with your choice of meat or marinara sauce."
5,Pastas,Rigatoni ala Vodka,$11.95,A zesty tomato cream tossed with rigatoni.
5,Pastas,Chicken Parmesan (Pasta),$12.23,"A lightly breaded, skinless chicken breast, topped with mozzarella and Parmesan cheese, served over a bed of spaghetti with our own homemade marinara sauce. Choose from meat or marinara sauce."
5,Pastas,Pesto Chicken and Mushrooms,$12.23,"Conchiglie pasta sauteed with chicken breast, mushrooms, and our own pesto cream sauce, finished with a dollop of marinara."
5,Pastas,Chicken Al' Diavolo,$12.23,"Sauteed chicken and sun-dried tomatoes, tossed in our spicy cream sauce and farfalle pasta, tossed with fresh spinach."
5,Pastas,Peasant Pasta ,$12.23,"Italian sausage, chicken breast, and pancetta, seared and mixed with escarole, garlic, canolini beans and rigatoni, carefully cooked in a white wine broth."
5,Pastas,Fettuccini Carbonara,$12.23,""
5,Pizzas,Grilled Vegetable Pizza,$9.82 - $18.98,"Zucchini, squash, broccoli, mushrooms, red onions and feta. Made with our hand-tossed pizza dough, with the finest ingredients and highest quality cheese. Your choice of nine inches or 14""."
5,Pizzas,Southwestern BBQ Chicken Pizza,$9.82 - $18.98,"Chicken, red peppers, garlic, red onions and BBQ sauce. Made with our hand-tossed pizza dough, with the finest ingredients and highest quality cheese. Your choice of nine inches or 14""."
5,Pizzas,Uncle Tony's Special Pizza,$9.82 - $18.98,"Sausage, mushrooms, onions, and green peppers. Made with our hand-tossed pizza dough, with the finest ingredients and highest quality cheese. Your choice of nine inches or 14""."
5,Pizzas,Build Your Own Pizza,$7.31 - $13.83,"Choose an individual or large pizza, made with our hand-tossed pizza dough, with the finest ingredients and highest quality cheese, and then choose toppings to add on (cost per topping). Your choice of nine inches or 14""."
5,Chicken Sandwiches,Charbroiled Chicken Sandwich,$6.44,"Char-broiled, seasoned breast of chicken, served tender and juicy on a sesame seed bun, with mayo, tomato, and lettuce. Add your choice of cheese for an additional charge."
5,Chicken Sandwiches,Charbroiled Chicken Croissant,$6.75,"Char-broiled chicken served on a fresh baked, buttery, flaky croissant, with mayo, tomato and lettuce. Add your choice of cheese for an additional charge."
5,Chicken Sandwiches,Breaded Chicken Sandwich,$6.05,"Lightly breaded chicken breast served on a bun, with mayo, tomato, and lettuce. Add your choice of cheese for an additional charge."
5,Chicken Sandwiches,Chicken Club Sandwich,$7.15,"Lightly breaded, all white chicken breast served on a sesame seed bun, with mayo, bacon, tomato, and lettuce. Add your choice of cheese for an additional charge."
5,Chicken Sandwiches,Breaded Chicken Croissant ,$6.44,"Lightly breaded breast served on a flaky croissant, with mayo, tomato and lettuce. Add your choice of cheese for an additional charge."
5,Beef-n-Sausage Sandwiches,Italian Beef Sandwich,$6.75,Our famous beef served on fresh baked French bread.. Add your choice of cheese or peppers for an additional charge.
5,Beef-n-Sausage Sandwiches,Char-Grilled Italian Sausage Sandwich,$5.45,Deliciously spiced and cooked to perfection. Add your choice of cheese or peppers for an additional charge.
5,Beef-n-Sausage Sandwiches,Combo Beef and Sausage Sandwich,$8.00,Our great Italian beef and char-grilled sausage together. Add your choice of cheese or peppers for an additional charge.
5,Beef-n-Sausage Sandwiches,Beef-n-Cheddar Croissant,$7.01,"Our famous Italian beef layered with cheddar cheese, and served on a fresh croissant."
5,Beef-n-Sausage Sandwiches,Big Beef Sandwich,$9.48,Fifty percent larger than our original beef. Add your choice of cheese or peppers for an additional charge.
5,Char-Broiled Burgers,Burger,$5.32,"One-third of a pound of juicy beef with mayo, crisp lettuce, a red ripe tomato slice, red onion, pickles, and ketchup, served on a toasted bun. Add your choice of cheese for an additional charge."
5,Char-Broiled Burgers,Double Burger,$8.39,"Two-thirds of a pound. With mayo, lettuce, tomato, red onion, pickle, and ketchup on a toasted bun. Add your choice of cheese for an additional charge."
5,Char-Broiled Burgers,Bacon Burger,$6.42,"With mayo, lettuce and tomato. Add your choice of cheese for an additional charge."
5,Char-Broiled Burgers,Double Bacon Burger ,$9.49,"With mayo, lettuce and tomato. Add your choice of cheese for an additional charge."
5,Hot Dogs and Chili ,Bowl of Chili ,$4.93,""
5,Hot Dogs and Chili ,Chicken Noodle Soup,$4.28,""
5,Hot Dogs and Chili ,Beef Hot Dog,$3.58,"A hot dog with everything. Includes mustard, relish, chopped onions, sliced tomatoes, kosher pickle, and hot peppers on a perfectly steamed poppy seed bun."
5,Hot Dogs and Chili ,Chili Dog,$4.23,"Chili, onions, and cheese."
5,Hot Dogs and Chili ,Jumbo Hot Dog,$4.10,"A thicker hot dog with mustard, relish, freshly chopped onions, sliced, ripe, red tomatoes, cucumber, kosher pickle, and peppers."
5,Hot Dogs and Chili ,Jumbo Chili Dog ,$4.75,"Chili, onions and cheese."
5,Entrees,Barney's Ribs-Full Slab a la Carte,$22.31,"Our tender baby back ribs marinated in Barney's special rib sauce, and barbecued over an open grill."
5,Entrees,Barney's Ribs-Half Slab a la Carte,$13.48,"Our tender baby back ribs marinated in Barney's special rib sauce, and barbecued over an open grill."
5,Side Items,French Fries,$2.41 - $2.85,""
5,Side Items,Cheese Fries ,$3.38 - $3.82,Cheese is available on the side. Regular or large.
5,Side Items,Onion Rings ,$2.98,""
5,Side Items,Chicken Tenders ,$5.45,""
5,Side Items,Giardinera,$0.65,Hot mixed peppers.
5,Side Items,Loaf of Bread ,$4.23,""
5,Side Items,French Bread (Slice) ,$1.94,""
5,Side Items,Side of Coleslaw ,$1.29,""
5,Side Items,Garlic Bread,$2.35,Italian bread with garlic and butter.
5,Side Items,Meatball (1 pcs.),$1.82,""
5,Side Items,Cup of Fruit,$5.47,""
5,Side Items,Fresh Baked House Bread,$1.68,""
5,Side Items,Sweet Peppers,$0.65,""
5,Side Items,Hot Peppers,$0.65,""
5,Side Items,Baked Potato,$2.07,Served with sour cream and butter. Add cheese and bacon for an additional charge.
5,Side Items,Side of Alfredo Sauce,$2.25,""
5,Side Items,Side of Meat Sauce,$0.70,""
5,Side Items,Side of Marinara Sauce,$0.70,""
5,Side Items,Minestrone Soup,$4.28 - $5.06,""
5,Extras,Add Hot Grilled Chicken to Entree or Salad,$5.27,""
5,Extras,Add Cold Grilled Chicken to Salad,$3.90,""
5,Extras,Add Cheese and Bacon to a Baked Potato,$1.04,""
5,Extras,Add American Cheese to Salad,$0.46,""
5,Extras,Add Extra Gorgonzola Cheese,$0.65,""
5,Extras,Add Spinach to Pasta,$1.42,""
5,Extras,Add Extra Veggies to Pasta ,$1.42,""
5,Extras,Add Bacon to Salad,$1.30,Only for salads.
5,Extras,Add Cheese to Sandwich,$0.65 - $0.59,""
5,Extras,Add Extra Container of Melted Cheese Sauce,$0.98,Melted Cheddar
5,Extras,Extra Breaded Chicken,$4.54,""
5,Extras,Add Chicken to Pasta,$3.90,Add to pasta only.
5,Extras,Add Eggs (1/2 Egg),$0.65,""
5,Extras,Add Cheese Cubes,$0.65,""
5,Extras,Add Olives,$0.65,""
5,Extras,Add Red Peppers,$0.65,""
5,Extras,Add Cheddar/Mozzarella,$0.65,""
5,Extras,Add Mandarin Oranges,$0.65,""
5,Extras,Add Pineapple,$0.65,""
5,Extras,Add Blueberries,$0.98,""
5,Extras,Add Strawberries,$0.98,""
5,Extras,Add Pecans,$0.98,""
5,Extras,Add Walnuts,$1.30,""
5,Extras,Add Provolone,$1.95,""
5,Extras,Sub Hot Chicken For Cold,$1.95,""
5,Extras,Add Salami,$1.95,""
5,Extras,Add Chicken Parm,$2.85,""
5,Extras,Sub Hot Tuna for Chicken,$4.55,""
5,Extras,Add Tuna,$6.49,""
5,Extras,Add Extra Fruit,$1.95,""
5,Extras,Sweet Peppers,$0.65,""
5,Extras,Hot Peppers ,$0.65,""
5,Extras,Add Bacon to a Sandwich,$1.11,""
5,Extras,Heating Kit ,$8.45,""
5,Extras,Add Cheese ,$0.59 - $0.65,""
5,Extras,Add Chili to Fries,$1.03,""
5,Extras,Add Extra Italian Beef,$2.54,""
5,Extras,Add Marinara Sauce to a Sandwich,$0.33,""
5,Extras,Add Cheddar Cheese Sauce (on the side),$0.98,""
5,Beverages,Portillo's Milkshakes ,$3.71 - $4.88,"Choice of vanilla, strawberry, or chocolate. Choice of regular or large."
